time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-07-02 00:00:00+00:00,1260,121,144,19
2021-07-03 00:00:00+00:00,1100,132,70,9
2021-07-04 00:00:00+00:00,1060,112,61,8
2021-07-05 00:00:00+00:00,1479,135,163,22
2021-07-06 00:00:00+00:00,995,116,215,13
2021-07-07 00:00:00+00:00,1171,129,180,18
2021-07-08 00:00:00+00:00,963,112,93,15
2021-07-09 00:00:00+00:00,1203,118,390,13
2021-07-10 00:00:00+00:00,1277,120,38,9
2021-07-11 00:00:00+00:00,982,101,24,6
2021-07-12 00:00:00+00:00,1074,105,196,11
2021-07-13 00:00:00+00:00,916,118,146,12
2021-07-14 00:00:00+00:00,1023,125,118,20
2021-07-15 00:00:00+00:00,1266,150,135,7
