referrer,views_total,views_unique
github.com,167,27
Google,107,37
homepages.inf.ed.ac.uk,9,6
translate.google.com,7,2
github-wiki-see.page,5,1
DuckDuckGo,4,2
ease-lab.github.io,3,3
github-com.translate.goog,3,2
githubhot.com,2,2
Bing,1,1
