time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-12-10 00:00:00+00:00,147,60,16,4
2021-12-11 00:00:00+00:00,227,82,14,8
2021-12-12 00:00:00+00:00,198,81,15,10
2021-12-13 00:00:00+00:00,602,106,67,10
2021-12-14 00:00:00+00:00,717,136,121,19
2021-12-15 00:00:00+00:00,258,99,41,11
2021-12-16 00:00:00+00:00,5,4,14,9
2021-12-17 00:00:00+00:00,47,6,67,13
2021-12-18 00:00:00+00:00,112,66,40,5
2021-12-19 00:00:00+00:00,221,82,76,6
2021-12-20 00:00:00+00:00,328,89,23,10
2021-12-21 00:00:00+00:00,183,79,18,8
2021-12-22 00:00:00+00:00,182,76,117,12
2021-12-23 00:00:00+00:00,632,105,84,8
2021-12-24 00:00:00+00:00,229,83,1,1
