referrer,views_total,views_unique
Google,74,26
github.com,27,18
homepages.inf.ed.ac.uk,20,8
youtube.com,8,1
ecosia.org,2,2
ease-lab.github.io,2,2
githubmemory.com,1,1
yandex.ru,1,1
