time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-01-27 00:00:00+00:00,6,1,58,12
2022-01-28 00:00:00+00:00,37,5,103,10
2022-01-29 00:00:00+00:00,5,3,21,9
2022-01-30 00:00:00+00:00,2,1,27,6
2022-01-31 00:00:00+00:00,362,97,49,10
2022-02-01 00:00:00+00:00,293,89,48,13
2022-02-02 00:00:00+00:00,286,99,22,11
2022-02-03 00:00:00+00:00,251,89,57,13
2022-02-04 00:00:00+00:00,141,65,132,14
2022-02-05 00:00:00+00:00,88,39,7,3
2022-02-06 00:00:00+00:00,90,37,46,8
2022-02-07 00:00:00+00:00,185,69,67,17
2022-02-08 00:00:00+00:00,105,55,7,7
2022-02-09 00:00:00+00:00,60,20,93,17
