referrer,views_total,views_unique
github.com,36,18
Google,31,25
DuckDuckGo,3,2
com.google.android.gm,3,1
gatech.webex.com,2,2
Bing,2,2
homepages.inf.ed.ac.uk,1,1
youtube.com,1,1
