referrer,views_total,views_unique
Google,88,40
github.com,51,20
ustiugov.github.io,12,11
DuckDuckGo,2,1
cs.paperswithcode.com,2,1
pkg.go.dev,1,1
homepages.inf.ed.ac.uk,1,1
yandex.ru,1,1
dl.acm.org,1,1
