time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-02-18 00:00:00+00:00,1289,160,340,19
2021-02-19 00:00:00+00:00,2571,155,441,10
2021-02-20 00:00:00+00:00,2345,156,76,7
2021-02-21 00:00:00+00:00,2629,148,41,6
2021-02-22 00:00:00+00:00,3239,146,342,10
2021-02-23 00:00:00+00:00,2398,134,294,11
2021-02-24 00:00:00+00:00,1825,122,203,10
2021-02-25 00:00:00+00:00,1674,112,241,16
2021-02-26 00:00:00+00:00,1501,103,246,12
2021-02-27 00:00:00+00:00,2866,97,78,6
2021-02-28 00:00:00+00:00,2966,93,77,6
2021-03-01 00:00:00+00:00,2919,100,201,12
2021-03-02 00:00:00+00:00,3163,92,503,15
2021-03-03 00:00:00+00:00,3047,102,182,13
