referrer,views_total,views_unique
github.com,138,34
Google,107,35
t.co,14,13
youtube.com,11,1
pkg.go.dev,9,4
homepages.inf.ed.ac.uk,6,5
ease-lab.github.io,5,4
DuckDuckGo,5,2
githubhot.com,1,1
Bing,1,1
