time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-12-19 00:00:00+00:00,214,82,76,6
2021-12-20 00:00:00+00:00,328,89,23,10
2021-12-21 00:00:00+00:00,183,79,18,8
2021-12-22 00:00:00+00:00,182,76,117,12
2021-12-23 00:00:00+00:00,632,105,84,8
2021-12-24 00:00:00+00:00,456,99,3,3
2021-12-25 00:00:00+00:00,349,96,12,7
2021-12-26 00:00:00+00:00,217,79,5,2
2021-12-27 00:00:00+00:00,269,89,3,3
2021-12-28 00:00:00+00:00,249,90,32,10
2021-12-29 00:00:00+00:00,251,80,11,5
2021-12-30 00:00:00+00:00,214,81,40,5
2021-12-31 00:00:00+00:00,234,74,42,9
2022-01-01 00:00:00+00:00,67,47,4,4
