time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-09-03 00:00:00+00:00,457,110,16,8
2022-09-04 00:00:00+00:00,394,116,9,7
2022-09-05 00:00:00+00:00,412,114,112,12
2022-09-06 00:00:00+00:00,467,138,197,21
2022-09-07 00:00:00+00:00,678,210,80,20
2022-09-08 00:00:00+00:00,1001,221,119,11
2022-09-09 00:00:00+00:00,847,140,228,20
2022-09-10 00:00:00+00:00,451,109,70,5
2022-09-11 00:00:00+00:00,173,77,4,3
2022-09-12 00:00:00+00:00,257,90,179,16
2022-09-13 00:00:00+00:00,888,155,98,19
2022-09-14 00:00:00+00:00,944,154,100,12
2022-09-15 00:00:00+00:00,916,145,65,18
2022-09-16 00:00:00+00:00,595,143,94,14
