referrer,views_total,views_unique
github.com,145,27
Google,139,41
DuckDuckGo,6,1
github-wiki-see.page,4,1
Bing,2,2
pkg.go.dev,2,1
ease-lab.github.io,2,1
t.co,2,1
gitplanet.com,1,1
homepages.inf.ed.ac.uk,1,1
