referrer,views_total,views_unique
github.com,50,25
Google,25,14
news.ycombinator.com,19,16
t.co,10,7
homepages.inf.ed.ac.uk,5,4
ease-lab.github.io,2,2
web.inf.ed.ac.uk,1,1
dl.acm.org,1,1
github-help-wanted.com,1,1
quip-amazon.com,1,1
