time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-01-30 00:00:00+00:00,,,25,11
2021-01-31 00:00:00+00:00,61.0,22.0,85,8
2021-02-01 00:00:00+00:00,103.0,20.0,176,19
2021-02-02 00:00:00+00:00,77.0,55.0,107,25
2021-02-03 00:00:00+00:00,340.0,128.0,84,21
2021-02-04 00:00:00+00:00,284.0,113.0,179,26
2021-02-05 00:00:00+00:00,542.0,149.0,153,12
2021-02-06 00:00:00+00:00,770.0,162.0,337,8
2021-02-07 00:00:00+00:00,685.0,144.0,28,7
2021-02-08 00:00:00+00:00,773.0,139.0,74,13
2021-02-09 00:00:00+00:00,778.0,127.0,235,16
2021-02-10 00:00:00+00:00,907.0,131.0,133,18
2021-02-11 00:00:00+00:00,855.0,127.0,91,13
2021-02-12 00:00:00+00:00,816.0,114.0,125,12
