time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-11-13 00:00:00+00:00,705,100,26,4
2021-11-14 00:00:00+00:00,791,111,34,9
2021-11-15 00:00:00+00:00,332,103,122,8
2021-11-16 00:00:00+00:00,99,57,82,13
2021-11-17 00:00:00+00:00,132,38,144,14
2021-11-18 00:00:00+00:00,128,25,179,23
2021-11-19 00:00:00+00:00,6,3,86,16
2021-11-20 00:00:00+00:00,2,1,7,3
2021-11-21 00:00:00+00:00,70,38,9,3
2021-11-22 00:00:00+00:00,194,56,218,17
2021-11-23 00:00:00+00:00,167,43,73,10
2021-11-24 00:00:00+00:00,45,25,30,13
2021-11-25 00:00:00+00:00,15,11,66,13
2021-11-26 00:00:00+00:00,269,82,26,8
