time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-07-18 00:00:00+00:00,1235,148,20,6
2021-07-19 00:00:00+00:00,1386,148,78,16
2021-07-20 00:00:00+00:00,962,130,121,12
2021-07-21 00:00:00+00:00,1225,124,186,16
2021-07-22 00:00:00+00:00,1959,138,57,19
2021-07-23 00:00:00+00:00,1428,75,88,12
2021-07-24 00:00:00+00:00,1124,58,24,10
2021-07-25 00:00:00+00:00,1501,58,16,7
2021-07-26 00:00:00+00:00,1956,84,49,12
2021-07-27 00:00:00+00:00,1371,99,232,12
2021-07-28 00:00:00+00:00,1365,111,95,10
2021-07-29 00:00:00+00:00,1403,104,68,13
2021-07-30 00:00:00+00:00,1444,106,132,17
2021-07-31 00:00:00+00:00,1474,109,13,4
