referrer,views_total,views_unique
github.com,68,23
Google,20,8
homepages.inf.ed.ac.uk,7,4
bbb8.imtbs-tsp.eu,5,3
ease-lab.github.io,4,3
t.co,3,3
quip-amazon.com,2,2
dpmt.inf.ed.ac.uk,1,1
