referrer,views_total,views_unique
github.com,324,46
Google,182,51
DuckDuckGo,5,2
t.co,3,2
ease-lab.github.io,3,1
cn.bing.com,1,1
cs.paperswithcode.com,1,1
homepages.inf.ed.ac.uk,1,1
ecosia.org,1,1
