time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-09-15 00:00:00+00:00,227,98,88,20
2021-09-16 00:00:00+00:00,516,117,112,22
2021-09-17 00:00:00+00:00,650,110,62,9
2021-09-18 00:00:00+00:00,482,87,41,9
2021-09-19 00:00:00+00:00,217,80,17,6
2021-09-20 00:00:00+00:00,150,60,34,12
2021-09-21 00:00:00+00:00,398,115,54,15
2021-09-22 00:00:00+00:00,585,118,47,14
2021-09-23 00:00:00+00:00,391,111,24,8
2021-09-24 00:00:00+00:00,427,103,93,10
2021-09-25 00:00:00+00:00,663,108,29,8
2021-09-26 00:00:00+00:00,414,79,12,3
2021-09-27 00:00:00+00:00,345,84,153,17
2021-09-28 00:00:00+00:00,166,81,54,12
