referrer,views_total,views_unique
Google,64,23
github.com,38,22
homepages.inf.ed.ac.uk,5,4
com.google.android.gm,3,1
github-help-wanted.com,2,2
t.co,1,1
mail.google.com,1,1
zenhub.oss.navercorp.com,1,1
