referrer,views_total,views_unique
github.com,74,22
t.co,20,14
Google,17,11
homepages.inf.ed.ac.uk,3,3
web.inf.ed.ac.uk,3,2
com.google.android.gm,2,2
ease-lab.github.io,2,2
mail.google.com,1,1
