referrer,views_total,views_unique
github.com,50,21
news.ycombinator.com,22,16
Google,19,13
t.co,6,5
homepages.inf.ed.ac.uk,6,3
DuckDuckGo,4,2
web.inf.ed.ac.uk,1,1
Bing,1,1
oss.navercorp.com,1,1
github-help-wanted.com,1,1
