referrer,views_total,views_unique
Google,195,40
github.com,88,26
homepages.inf.ed.ac.uk,23,8
DuckDuckGo,22,2
youtube.com,15,2
pkg.go.dev,8,3
github-wiki-see.page,5,1
yandex.ru,3,3
t.co,3,1
Bing,2,1
