referrer,views_total,views_unique
github.com,127,31
Google,119,36
t.co,14,13
youtube.com,12,2
pkg.go.dev,9,4
ease-lab.github.io,6,5
homepages.inf.ed.ac.uk,3,3
DuckDuckGo,3,1
githubhot.com,2,2
cn.bing.com,2,1
