referrer,views_total,views_unique
github.com,222,44
Google,169,36
DuckDuckGo,8,3
t.co,3,2
cn.bing.com,2,1
yandex.ru,2,1
ecosia.org,1,1
githubhot.com,1,1
github-wiki-see.page,1,1
cloudlab.us,1,1
