time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-04-05 00:00:00+00:00,102,52,53,18
2022-04-06 00:00:00+00:00,27,22,66,17
2022-04-07 00:00:00+00:00,426,119,225,31
2022-04-08 00:00:00+00:00,778,113,149,20
2022-04-09 00:00:00+00:00,488,118,55,12
2022-04-10 00:00:00+00:00,110,68,14,7
2022-04-11 00:00:00+00:00,444,123,114,25
2022-04-12 00:00:00+00:00,1155,129,93,18
2022-04-13 00:00:00+00:00,852,129,78,20
2022-04-14 00:00:00+00:00,603,132,32,12
2022-04-15 00:00:00+00:00,583,108,85,8
2022-04-16 00:00:00+00:00,552,106,29,10
2022-04-17 00:00:00+00:00,1159,121,32,8
2022-04-18 00:00:00+00:00,763,133,30,5
