time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-03-27 00:00:00+00:00,397,107,354,15
2022-03-28 00:00:00+00:00,393,117,286,29
2022-03-29 00:00:00+00:00,229,105,43,15
2022-03-30 00:00:00+00:00,266,96,39,19
2022-03-31 00:00:00+00:00,171,79,107,14
2022-04-01 00:00:00+00:00,132,56,187,13
2022-04-02 00:00:00+00:00,163,37,182,17
2022-04-03 00:00:00+00:00,44,26,144,14
2022-04-04 00:00:00+00:00,190,72,289,33
2022-04-05 00:00:00+00:00,109,52,58,18
2022-04-06 00:00:00+00:00,27,22,66,17
2022-04-07 00:00:00+00:00,426,119,225,31
2022-04-08 00:00:00+00:00,778,113,149,20
2022-04-09 00:00:00+00:00,471,118,54,12
