referrer,views_total,views_unique
github.com,89,27
Google,72,23
homepages.inf.ed.ac.uk,5,4
ease-lab.github.io,3,2
githubhot.com,2,2
DuckDuckGo,2,2
gitplanet.com,1,1
pkg.go.dev,1,1
