referrer,views_total,views_unique
github.com,37,22
Google,32,13
DuckDuckGo,3,1
homepages.inf.ed.ac.uk,2,2
youtube.com,1,1
ease-lab.github.io,1,1
news.ycombinator.com,1,1
t.co,1,1
Yahoo,1,1
