referrer,views_total,views_unique
Google,179,34
github.com,82,25
DuckDuckGo,21,1
homepages.inf.ed.ac.uk,14,6
youtube.com,13,1
pkg.go.dev,6,1
yandex.ru,2,2
iscaconf.org,2,1
ustiugov.github.io,2,1
epfl.ch,1,1
