referrer,views_total,views_unique
Google,176,39
github.com,144,34
DuckDuckGo,9,4
pkg.go.dev,6,1
ease-lab.github.io,3,3
yandex.ru,2,1
cn.bing.com,2,1
githubhot.com,1,1
youtube.com,1,1
homepages.inf.ed.ac.uk,1,1
