time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-10-13 00:00:00+00:00,620.0,117.0,116,13
2021-10-14 00:00:00+00:00,671.0,127.0,98,10
2021-10-15 00:00:00+00:00,623.0,94.0,79,10
2021-10-16 00:00:00+00:00,635.0,93.0,8,4
2021-10-17 00:00:00+00:00,639.0,91.0,20,4
2021-10-18 00:00:00+00:00,736.0,94.0,42,6
2021-10-19 00:00:00+00:00,661.0,114.0,38,13
2021-10-20 00:00:00+00:00,1354.0,103.0,700,13
2021-10-21 00:00:00+00:00,1162.0,118.0,306,14
2021-10-22 00:00:00+00:00,2230.0,117.0,714,14
2021-10-23 00:00:00+00:00,1703.0,126.0,160,7
2021-10-24 00:00:00+00:00,748.0,95.0,49,6
2021-10-25 00:00:00+00:00,144.0,63.0,82,9
2021-10-26 00:00:00+00:00,,,6,5
