referrer,views_total,views_unique
github.com,28,15
Google,21,15
homepages.inf.ed.ac.uk,3,2
com.google.android.gm,3,1
DuckDuckGo,3,1
youtube.com,1,1
news.ycombinator.com,1,1
Bing,1,1
