referrer,views_total,views_unique
github.com,44,24
Google,26,15
homepages.inf.ed.ac.uk,3,2
t.co,2,2
ease-lab.github.io,1,1
news.ycombinator.com,1,1
Yahoo,1,1
Bing,1,1
goodfirstissues.com,1,1
youtube.com,1,1
