referrer,views_total,views_unique
github.com,28,16
Google,25,16
t.co,7,7
DuckDuckGo,2,2
web.inf.ed.ac.uk,2,1
com.google.android.gm,2,1
homepages.inf.ed.ac.uk,1,1
Bing,1,1
