time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-06-21 00:00:00+00:00,665,147,177,9
2022-06-22 00:00:00+00:00,343,109,43,15
2022-06-23 00:00:00+00:00,257,101,142,13
2022-06-24 00:00:00+00:00,891,132,107,12
2022-06-25 00:00:00+00:00,426,115,75,9
2022-06-26 00:00:00+00:00,174,82,106,8
2022-06-27 00:00:00+00:00,489,150,78,16
2022-06-28 00:00:00+00:00,269,123,129,21
2022-06-29 00:00:00+00:00,257,104,139,10
2022-06-30 00:00:00+00:00,631,127,57,13
2022-07-01 00:00:00+00:00,274,98,137,10
2022-07-02 00:00:00+00:00,79,54,10,6
2022-07-03 00:00:00+00:00,334,95,44,4
2022-07-04 00:00:00+00:00,1358,136,80,21
