time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-08-05 00:00:00+00:00,433,79,5,2
2021-08-06 00:00:00+00:00,1447,81,116,14
2021-08-07 00:00:00+00:00,1375,87,26,10
2021-08-08 00:00:00+00:00,1276,85,7,5
2021-08-09 00:00:00+00:00,1027,99,158,19
2021-08-10 00:00:00+00:00,671,117,75,14
2021-08-11 00:00:00+00:00,990,129,49,13
2021-08-12 00:00:00+00:00,1185,135,38,9
2021-08-13 00:00:00+00:00,1183,134,29,12
2021-08-14 00:00:00+00:00,681,99,11,4
2021-08-15 00:00:00+00:00,463,79,10,3
2021-08-16 00:00:00+00:00,671,83,104,12
2021-08-17 00:00:00+00:00,265,89,50,13
2021-08-18 00:00:00+00:00,326,95,17,7
2021-08-19 00:00:00+00:00,236,66,85,9
