referrer,views_total,views_unique
github.com,161,45
Google,120,48
ease-lab.github.io,30,13
DuckDuckGo,7,2
githubhot.com,6,5
pkg.go.dev,5,1
homepages.inf.ed.ac.uk,4,4
Bing,2,1
