time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-04-16 00:00:00+00:00,528,105,29,10
2022-04-17 00:00:00+00:00,1159,121,32,8
2022-04-18 00:00:00+00:00,799,135,30,5
2022-04-19 00:00:00+00:00,921,137,27,13
2022-04-20 00:00:00+00:00,565,118,57,13
2022-04-21 00:00:00+00:00,425,98,85,18
2022-04-22 00:00:00+00:00,340,98,26,9
2022-04-23 00:00:00+00:00,227,86,26,11
2022-04-24 00:00:00+00:00,196,36,125,9
2022-04-25 00:00:00+00:00,455,79,285,18
2022-04-26 00:00:00+00:00,233,85,218,22
2022-04-27 00:00:00+00:00,167,75,218,17
2022-04-28 00:00:00+00:00,182,63,348,30
2022-04-29 00:00:00+00:00,36,22,134,20
