time_iso8601,clones_total,clones_unique,views_total,views_unique
2022-03-19 00:00:00+00:00,546,133,61,15
2022-03-20 00:00:00+00:00,901,133,51,10
2022-03-21 00:00:00+00:00,788,141,138,15
2022-03-22 00:00:00+00:00,508,128,83,19
2022-03-23 00:00:00+00:00,408,122,54,12
2022-03-24 00:00:00+00:00,281,115,124,32
2022-03-25 00:00:00+00:00,575,134,274,25
2022-03-26 00:00:00+00:00,524,119,45,11
2022-03-27 00:00:00+00:00,419,108,354,15
2022-03-28 00:00:00+00:00,393,117,286,29
2022-03-29 00:00:00+00:00,229,105,43,15
2022-03-30 00:00:00+00:00,266,96,39,19
2022-03-31 00:00:00+00:00,171,79,107,14
2022-04-01 00:00:00+00:00,128,54,187,13
