referrer,views_total,views_unique
github.com,38,23
Google,17,17
homepages.inf.ed.ac.uk,8,4
t.co,3,3
web.inf.ed.ac.uk,2,1
com.google.android.gm,2,1
DuckDuckGo,1,1
ease-lab.github.io,1,1
Bing,1,1
