referrer,views_total,views_unique
Google,188,39
github.com,85,30
DuckDuckGo,22,3
pkg.go.dev,19,3
youtube.com,10,2
Bing,3,1
homepages.inf.ed.ac.uk,1,1
ease-lab.github.io,1,1
firecracker-microvm.github.io,1,1
githubmemory.com,1,1
