referrer,views_total,views_unique
github.com,292,40
Google,211,48
DuckDuckGo,14,4
ease-lab.github.io,10,6
homepages.inf.ed.ac.uk,5,5
pkg.go.dev,4,2
issues.amazon.com,3,2
Yahoo,1,1
githubhot.com,1,1
quip-amazon.com,1,1
