time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-03-24 00:00:00+00:00,3083,133,167,29
2021-03-25 00:00:00+00:00,3147,140,214,18
2021-03-26 00:00:00+00:00,3273,130,166,12
2021-03-27 00:00:00+00:00,3102,130,28,8
2021-03-28 00:00:00+00:00,3200,121,41,4
2021-03-29 00:00:00+00:00,3228,125,179,12
2021-03-30 00:00:00+00:00,3165,134,85,13
2021-03-31 00:00:00+00:00,2998,125,203,10
2021-04-01 00:00:00+00:00,2934,123,74,16
2021-04-02 00:00:00+00:00,1978,132,11,4
2021-04-03 00:00:00+00:00,1325,116,7,5
2021-04-04 00:00:00+00:00,1916,118,24,4
2021-04-05 00:00:00+00:00,2691,140,44,7
2021-04-06 00:00:00+00:00,2606,125,106,12
