time_iso8601,clones_total,clones_unique,views_total,views_unique
2021-04-22 00:00:00+00:00,2799,146,91,14
2021-04-23 00:00:00+00:00,3043,157,60,9
2021-04-24 00:00:00+00:00,3100,147,42,5
2021-04-25 00:00:00+00:00,2955,145,44,12
2021-04-26 00:00:00+00:00,2934,143,133,11
2021-04-27 00:00:00+00:00,1593,127,144,19
2021-04-28 00:00:00+00:00,925,127,76,17
2021-04-29 00:00:00+00:00,313,98,66,22
2021-04-30 00:00:00+00:00,27,23,28,20
2021-05-01 00:00:00+00:00,57,9,28,19
2021-05-02 00:00:00+00:00,37,28,49,7
2021-05-03 00:00:00+00:00,315,79,122,18
2021-05-04 00:00:00+00:00,346,84,348,10
2021-05-05 00:00:00+00:00,271,82,45,17
