referrer,views_total,views_unique
Google,151,41
github.com,70,22
DuckDuckGo,22,2
homepages.inf.ed.ac.uk,20,6
youtube.com,19,3
Bing,12,2
githubmemory.com,11,3
github-wiki-see.page,5,1
ustiugov.github.io,4,3
t.co,3,1
