referrer,views_total,views_unique
github.com,26,16
Google,25,18
t.co,4,4
DuckDuckGo,3,2
gatech.webex.com,2,2
youtube.com,1,1
Bing,1,1
homepages.inf.ed.ac.uk,1,1
