url_path,views_total,views_unique
/ease-lab/vSwarm-u,27,7
/ease-lab/vSwarm-u/pull/52,14,1
/ease-lab/vSwarm-u/pulls,13,1
/ease-lab/vSwarm-u/actions,11,2
/ease-lab/vSwarm-u/pull/52/checks,8,1
/ease-lab/vSwarm-u/runs/7839406525,5,2
/ease-lab/vSwarm-u/issues,5,1
/ease-lab/vSwarm-u/runs/7805418561,5,1
/ease-lab/vSwarm-u/runs/7839406816,4,2
/ease-lab/vSwarm-u/actions/runs/2847407095,4,1
