url_path,views_total,views_unique
/ease-lab/vSwarm-u,50,9
/ease-lab/vSwarm-u/actions,48,1
/ease-lab/vSwarm-u/pulls,34,3
/ease-lab/vSwarm-u/issues,33,6
/ease-lab/vSwarm-u/pull/52,19,1
/ease-lab/vSwarm-u/issues/53,14,5
/ease-lab/vSwarm-u/actions/workflows/create_base_disk_self_hosted.yml,11,1
/ease-lab/vSwarm-u/pull/52/checks,11,1
/ease-lab/vSwarm-u/actions/workflows/create_base_disk.yml,8,1
/ease-lab/vSwarm-u/runs/8040857382,7,1
