time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-06-22 00:00:00+00:00,1,1,23.0,2.0
2024-06-23 00:00:00+00:00,6,6,2.0,1.0
2024-06-24 00:00:00+00:00,174,4,20.0,1.0
2024-06-25 00:00:00+00:00,4,3,155.0,7.0
2024-06-26 00:00:00+00:00,2,1,2.0,2.0
2024-06-27 00:00:00+00:00,7,4,24.0,5.0
2024-06-28 00:00:00+00:00,2,1,,
2024-06-29 00:00:00+00:00,1,1,,
2024-06-30 00:00:00+00:00,2,2,148.0,4.0
2024-07-01 00:00:00+00:00,180,3,32.0,7.0
2024-07-02 00:00:00+00:00,4,3,54.0,6.0
2024-07-03 00:00:00+00:00,2,1,96.0,7.0
2024-07-04 00:00:00+00:00,6,3,3.0,1.0
2024-07-05 00:00:00+00:00,4,2,120.0,5.0
