time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-05-21 00:00:00+00:00,166,6,23.0,3.0
2024-05-22 00:00:00+00:00,39,34,123.0,4.0
2024-05-23 00:00:00+00:00,23,22,19.0,4.0
2024-05-24 00:00:00+00:00,11,8,,
2024-05-25 00:00:00+00:00,6,4,1.0,1.0
2024-05-26 00:00:00+00:00,9,7,2.0,1.0
2024-05-27 00:00:00+00:00,602,17,1.0,1.0
2024-05-28 00:00:00+00:00,79,62,131.0,5.0
2024-05-29 00:00:00+00:00,142,89,105.0,3.0
2024-05-30 00:00:00+00:00,99,68,71.0,5.0
2024-05-31 00:00:00+00:00,189,26,61.0,4.0
2024-06-01 00:00:00+00:00,37,28,10.0,1.0
2024-06-02 00:00:00+00:00,8,8,,
2024-06-03 00:00:00+00:00,337,11,198.0,5.0
