url_path,views_total,views_unique
/vhive-serverless/vSwarm/tree/main/benchmarks,355,20
/vhive-serverless/vSwarm/tree/main/benchmarks/hotel-app,182,8
/vhive-serverless/vSwarm/tree/main/tools,130,9
/vhive-serverless/vSwarm,76,37
/vhive-serverless/vSwarm/tree/main/benchmarks/hotel-app/geo,74,5
/vhive-serverless/vSwarm/tree/main/tools/invoker,73,5
/vhive-serverless/vSwarm/tree/main/benchmarks/aes,66,5
/vhive-serverless/vSwarm/tree/main/benchmarks/fibonacci,57,6
/vhive-serverless/vSwarm/tree/main/benchmarks/online-shop,56,5
/vhive-serverless/vSwarm/blob/main/tools/invoker/client.go,54,3
