time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-04 00:00:00+00:00,1378,217,96,5
2023-05-05 00:00:00+00:00,461,158,7,4
2023-05-06 00:00:00+00:00,85,52,3,3
2023-05-07 00:00:00+00:00,165,87,29,6
2023-05-08 00:00:00+00:00,641,168,34,5
2023-05-09 00:00:00+00:00,719,170,16,5
2023-05-10 00:00:00+00:00,506,174,16,3
2023-05-11 00:00:00+00:00,163,88,145,4
2023-05-12 00:00:00+00:00,59,37,42,3
2023-05-13 00:00:00+00:00,20,15,22,2
2023-05-14 00:00:00+00:00,95,59,15,4
2023-05-15 00:00:00+00:00,359,126,260,5
2023-05-16 00:00:00+00:00,254,135,81,5
2023-05-17 00:00:00+00:00,422,130,73,6
