url_path,views_total,views_unique
/vhive-serverless/vSwarm/tree/main/benchmarks,41,5
/vhive-serverless/vSwarm,25,16
/vhive-serverless/vSwarm/tree/21ed6c964aa626d22f84c5f26a7830cbbdd62743/benchmarks,22,1
/vhive-serverless/vSwarm/tree/main/benchmarks/online-shop,19,2
/vhive-serverless/vSwarm/blob/e773c57fced31be94b170501346c58b5879c086c/benchmarks/aes/yamls/knative/kn-aes-go-tracing.yaml,14,1
/vhive-serverless/vSwarm/tree/main/benchmarks/map-reduce,13,2
/vhive-serverless/vSwarm/pull/634,13,1
/vhive-serverless/vSwarm/blob/main/benchmarks/online-shop/yamls/knative/kn-adservice.yaml,12,1
/vhive-serverless/vSwarm/tree/main/benchmarks/chained-function-serving,11,2
/vhive-serverless/vSwarm/blob/main/benchmarks/online-shop/Makefile,10,1
