url_path,views_total,views_unique
/vhive-serverless/vSwarm,48,20
/vhive-serverless/vSwarm/tree/main/benchmarks,31,9
/vhive-serverless/vSwarm/tree/main/benchmarks/hotel-app,22,5
/vhive-serverless/vSwarm/tree/169d03204182e4e2c521eeee5e6c292341b21a93/benchmarks,12,1
/vhive-serverless/vSwarm/blob/main/docs/running_benchmarks.md,10,3
/vhive-serverless/vSwarm/tree/main/docs,7,2
/vhive-serverless/vSwarm/tree/main/benchmarks/hotel-app/reservation,7,1
/vhive-serverless/vSwarm/tree/main/tools,6,4
/vhive-serverless/vSwarm/tree/main,6,3
/vhive-serverless/vSwarm/pulls,6,2
