url_path,views_total,views_unique
/vhive-serverless/vSwarm/tree/main/benchmarks,78,16
/vhive-serverless/vSwarm/tree/main/benchmarks/video-analytics,57,4
/vhive-serverless/vSwarm,46,26
/vhive-serverless/vSwarm/blob/main/docs/running_locally.md,32,4
/vhive-serverless/vSwarm/tree/main/benchmarks/fibonacci,23,5
/vhive-serverless/vSwarm/blob/main/tools/invoker/README.md,23,1
/vhive-serverless/vSwarm/blob/main/benchmarks/video-analytics/decoder/decode.py,20,1
/vhive-serverless/vSwarm/blob/main/benchmarks/video-analytics/object_recognition/recog.py,18,1
/vhive-serverless/vSwarm/tree/main/benchmarks/video-analytics/object_recognition,16,1
/vhive-serverless/vSwarm/tree/main/benchmarks/hotel-app,15,3
