time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-05-21 00:00:00+00:00,307,138,99.0,4.0
2023-05-22 00:00:00+00:00,10655,162,280.0,10.0
2023-05-23 00:00:00+00:00,2870,107,574.0,5.0
2023-05-24 00:00:00+00:00,418,168,268.0,5.0
2023-05-25 00:00:00+00:00,671,179,335.0,8.0
2023-05-26 00:00:00+00:00,445,146,193.0,5.0
2023-05-27 00:00:00+00:00,336,137,110.0,4.0
2023-05-28 00:00:00+00:00,179,92,,
2023-05-29 00:00:00+00:00,663,88,178.0,2.0
2023-05-30 00:00:00+00:00,130,88,170.0,9.0
2023-05-31 00:00:00+00:00,368,114,66.0,6.0
2023-06-01 00:00:00+00:00,244,111,76.0,5.0
2023-06-02 00:00:00+00:00,152,81,45.0,3.0
2023-06-03 00:00:00+00:00,111,68,13.0,3.0
