time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-09-27 00:00:00+00:00,1,1,8,4
2025-09-28 00:00:00+00:00,11,9,3,2
2025-09-29 00:00:00+00:00,2,1,14,5
2025-09-30 00:00:00+00:00,8,7,13,9
2025-10-01 00:00:00+00:00,53,9,62,13
2025-10-02 00:00:00+00:00,9,8,16,3
2025-10-03 00:00:00+00:00,4,4,13,9
2025-10-04 00:00:00+00:00,2,2,5,4
2025-10-05 00:00:00+00:00,5,4,3,2
2025-10-06 00:00:00+00:00,27,4,3,2
2025-10-07 00:00:00+00:00,4,4,17,10
2025-10-08 00:00:00+00:00,3,3,26,7
2025-10-09 00:00:00+00:00,5,5,30,13
2025-10-10 00:00:00+00:00,7,6,10,6
