time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-07-01 00:00:00+00:00,180,3,29,6
2024-07-02 00:00:00+00:00,4,3,54,6
2024-07-03 00:00:00+00:00,2,1,96,7
2024-07-04 00:00:00+00:00,6,3,3,1
2024-07-05 00:00:00+00:00,4,2,120,5
2024-07-07 00:00:00+00:00,1,1,33,2
2024-07-08 00:00:00+00:00,712,5,82,3
2024-07-09 00:00:00+00:00,4,3,199,8
2024-07-10 00:00:00+00:00,4,3,92,6
2024-07-11 00:00:00+00:00,159,4,365,6
2024-07-12 00:00:00+00:00,4,2,13,5
2024-07-13 00:00:00+00:00,2,2,46,4
2024-07-14 00:00:00+00:00,2,2,6,3
