time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-13 00:00:00+00:00,229,121,85,9
2023-06-14 00:00:00+00:00,126,81,105,14
2023-06-15 00:00:00+00:00,311,140,96,12
2023-06-16 00:00:00+00:00,1995,112,36,6
2023-06-17 00:00:00+00:00,599,170,73,2
2023-06-18 00:00:00+00:00,746,175,14,1
2023-06-19 00:00:00+00:00,1242,177,15,4
2023-06-20 00:00:00+00:00,816,196,164,3
2023-06-21 00:00:00+00:00,557,192,396,8
2023-06-22 00:00:00+00:00,290,136,171,5
2023-06-23 00:00:00+00:00,116,76,42,2
2023-06-24 00:00:00+00:00,871,173,54,2
2023-06-25 00:00:00+00:00,1315,192,21,4
2023-06-26 00:00:00+00:00,1555,216,105,5
