time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-04-12 00:00:00+00:00,3,2,11.0,1.0
2025-04-13 00:00:00+00:00,6,6,24.0,2.0
2025-04-14 00:00:00+00:00,122,5,193.0,7.0
2025-04-15 00:00:00+00:00,1,1,35.0,5.0
2025-04-16 00:00:00+00:00,6,6,2.0,2.0
2025-04-17 00:00:00+00:00,1,1,39.0,5.0
2025-04-18 00:00:00+00:00,4,4,18.0,6.0
2025-04-19 00:00:00+00:00,8,8,,
2025-04-20 00:00:00+00:00,26,22,,
2025-04-21 00:00:00+00:00,11,11,6.0,2.0
2025-04-22 00:00:00+00:00,1,1,18.0,7.0
2025-04-24 00:00:00+00:00,2,2,18.0,3.0
2025-04-25 00:00:00+00:00,4,4,2.0,1.0
