time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-16 00:00:00+00:00,1418,185,4.0,2.0
2023-02-17 00:00:00+00:00,612,164,7.0,2.0
2023-02-18 00:00:00+00:00,545,159,4.0,1.0
2023-02-19 00:00:00+00:00,334,128,23.0,4.0
2023-02-20 00:00:00+00:00,611,150,46.0,3.0
2023-02-21 00:00:00+00:00,558,168,16.0,7.0
2023-02-22 00:00:00+00:00,659,200,17.0,3.0
2023-02-23 00:00:00+00:00,2274,212,7.0,6.0
2023-02-24 00:00:00+00:00,992,187,5.0,2.0
2023-02-25 00:00:00+00:00,2030,163,,
2023-02-26 00:00:00+00:00,303,133,1.0,1.0
2023-02-27 00:00:00+00:00,1052,202,2.0,1.0
2023-02-28 00:00:00+00:00,1224,209,3.0,1.0
2023-03-01 00:00:00+00:00,728,179,7.0,5.0
