time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-25 00:00:00+00:00,34,15,8,5
2026-05-26 00:00:00+00:00,56,25,4,4
2026-05-27 00:00:00+00:00,69,27,6,6
2026-05-28 00:00:00+00:00,80,23,5,5
2026-05-29 00:00:00+00:00,15,13,0,0
2026-05-30 00:00:00+00:00,14,13,6,6
2026-05-31 00:00:00+00:00,61,46,47,12
2026-06-01 00:00:00+00:00,11,10,6,4
2026-06-02 00:00:00+00:00,13,11,1,1
2026-06-03 00:00:00+00:00,25,23,6,2
2026-06-04 00:00:00+00:00,20,19,9,6
2026-06-05 00:00:00+00:00,46,42,6,6
2026-06-06 00:00:00+00:00,22,19,17,4
2026-06-07 00:00:00+00:00,14,13,23,6
