time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-05-13 00:00:00+00:00,2,2,25.0,4.0
2025-05-15 00:00:00+00:00,4,3,17.0,3.0
2025-05-16 00:00:00+00:00,2,2,1.0,1.0
2025-05-17 00:00:00+00:00,2,2,35.0,4.0
2025-05-18 00:00:00+00:00,5,4,40.0,1.0
2025-05-19 00:00:00+00:00,4,4,8.0,5.0
2025-05-20 00:00:00+00:00,2,1,3.0,3.0
2025-05-21 00:00:00+00:00,30,28,9.0,4.0
2025-05-22 00:00:00+00:00,5,4,15.0,4.0
2025-05-23 00:00:00+00:00,8,8,29.0,4.0
2025-05-24 00:00:00+00:00,1,1,24.0,1.0
2025-05-25 00:00:00+00:00,5,5,,
2025-05-26 00:00:00+00:00,8,5,7.0,3.0
